date,commodity,open,high,low,close,volume,daily_return,return_5d,return_21d,volatility_5d_ann,volatility_21d_ann,volatility_63d_ann,sma_21,sma_63,bollinger_upper,bollinger_lower,bollinger_z,rsi_14,macd,macd_signal,momentum_10d,momentum_21d,term_spread
2021-03-18,Nickel,29073.1873,29151.2671,28788.0972,29037.4041,6198,0.012172,0.004703,0.040595,0.203676,0.342328,0.337128,28383.312957,26247.637203,29651.33382,27115.292094,1.571377,52.340654,636.238042,680.182112,0.04178,0.04143,102.599908
2021-03-19,Nickel,28892.7738,29250.9152,28683.8197,28970.9213,655,-0.002292,-0.013852,0.049587,0.151703,0.339358,0.337212,28450.053757,26287.821389,29685.25536,27214.852155,1.483915,56.642911,615.026592,667.151008,0.033796,0.050837,-29.317027
2021-03-22,Nickel,28825.7672,29134.431,28657.3216,28911.8284,3607,-0.002042,-0.002157,0.045169,0.11725,0.3397,0.328437,28510.856243,26342.057556,29702.482325,27319.23016,1.400419,45.530653,586.68512,651.05783,0.029813,0.046204,-18.96347
2021-03-23,Nickel,28994.7347,29252.801,28722.7399,28969.3861,2767,0.001989,0.00242,0.04728,0.116446,0.339601,0.326174,28574.560786,26388.644992,29710.499313,27438.622258,1.38445,50.021098,562.38589,633.323442,0.006444,0.048415,14.024926
2021-03-24,Nickel,29768.0835,29995.002,29594.5292,29819.8045,3804,0.028933,0.03876,0.06878,0.209729,0.351686,0.328403,28668.944052,26439.860754,29874.967264,27462.92084,1.766392,69.411513,604.778721,627.614498,0.062548,0.0712,264.534032
2021-03-25,Nickel,29957.1431,30098.7227,29677.4983,30028.6249,630,0.006978,0.033566,0.09563,0.206042,0.341574,0.325613,28799.353133,26502.63684,29970.904453,27627.801814,1.793997,69.760522,647.758449,631.643288,0.039011,0.100351,65.114609
2021-03-26,Nickel,29679.4505,29832.5179,29563.4356,29730.6921,1822,-0.009971,0.025887,0.050093,0.232677,0.325529,0.32337,28868.525167,26568.978956,30081.607873,27655.44246,1.578503,65.563601,650.283444,635.37132,0.012108,0.051369,-92.994878
2021-03-29,Nickel,30472.9418,30728.724,30212.148,30496.1118,875,0.025419,0.053348,0.061237,0.259165,0.332864,0.318518,28954.785205,26660.57193,30355.986127,27553.584282,1.87214,65.924444,705.9102,649.479096,0.052524,0.063151,225.906219
2021-03-30,Nickel,29708.148,29835.0791,29674.552,29728.4822,2087,-0.025494,0.025866,0.058266,0.367821,0.335871,0.323331,29034.911605,26741.808237,30410.004224,27659.818985,1.444561,65.339223,680.212446,655.625766,0.02869,0.059997,-222.153403
2021-03-31,Nickel,30590.4857,30830.3971,30335.9656,30576.9659,1514,0.028141,0.025074,0.038676,0.364629,0.308578,0.325854,29090.150348,26840.902186,30614.76815,27565.532545,1.779394,65.41413,720.012479,668.503108,0.065916,0.039434,251.29614
2021-04-01,Nickel,31238.4229,31475.4967,31055.6217,31264.4991,1717,0.022236,0.040332,0.07632,0.385308,0.309616,0.327333,29199.54711,26953.283283,30993.071247,27406.022972,2.010683,66.722233,797.835523,694.369591,0.076697,0.079308,200.431334
2021-04-02,Nickel,30917.5094,30999.0208,30584.4239,30856.9856,4386,-0.01312,0.037183,0.101709,0.395118,0.276828,0.32496,29341.647567,27067.516087,31166.29257,27517.002563,1.756374,66.642542,817.207652,718.937203,0.065102,0.107061,-122.332223
2021-04-05,Nickel,30406.3882,30702.9523,30200.3304,30412.9934,1685,-0.014493,-0.002729,0.081815,0.382063,0.284787,0.324973,29455.417867,27166.238738,31232.265322,27678.570412,1.498825,62.560298,787.654157,732.680594,0.051922,0.085255,-130.209109
2021-04-06,Nickel,30482.2058,30773.3962,30270.703,30410.3927,943,-8.6e-05,0.022679,0.079911,0.314071,0.285038,0.324585,29566.635519,27260.208211,31271.458659,27861.81238,1.447278,64.826812,755.31613,737.207701,0.049742,0.083191,-9.485603
2021-04-07,Nickel,29820.374,29947.5832,29622.3766,29858.9229,1874,-0.018301,-0.023763,0.036667,0.263084,0.283993,0.317155,29617.826662,27359.567365,31288.146957,27947.506367,1.162751,56.828977,677.380585,725.242278,0.001312,0.037348,-162.892153
2021-04-08,Nickel,29839.1695,29915.3268,29592.2769,29864.8267,6043,0.000198,-0.045802,0.062178,0.136924,0.266582,0.314964,29703.559814,27464.583565,31216.402515,28190.717114,1.139374,57.506299,609.071494,702.008121,-0.005455,0.064152,-4.479232
2021-04-09,Nickel,30364.9669,30622.609,30234.8574,30362.6962,2559,0.016533,-0.016148,0.049333,0.219708,0.253957,0.315153,29773.156476,27571.810244,31265.294071,28281.018882,1.342497,61.347058,588.328076,679.272112,0.021258,0.05057,149.3731
2021-04-12,Nickel,30371.8731,30614.2394,30338.3696,30379.0599,777,0.000539,-0.001116,0.033609,0.195771,0.248894,0.313208,29820.967852,27684.356822,31323.830163,28318.105542,1.324364,61.096384,566.676883,656.753066,-0.003838,0.03418,-3.97508
2021-04-13,Nickel,30365.2565,30569.7411,30077.8029,30416.166,568,0.001221,0.00019,0.048566,0.196048,0.242594,0.296356,29889.629886,27776.927878,31361.453509,28417.806262,1.30395,55.383647,546.215872,634.645627,0.023132,0.049765,13.021112
2021-04-14,Nickel,29325.4013,29506.609,29045.7565,29296.0664,2141,-0.037521,-0.01903,0.013634,0.318536,0.278944,0.307106,29908.520433,27853.400052,31336.492621,28480.548245,0.725655,44.32118,434.607808,594.638063,-0.041891,0.013727,-331.51993
2021-04-15,Nickel,29666.0356,29922.9361,29318.0932,29595.7381,2560,0.010177,-0.009051,0.031218,0.333945,0.279195,0.307302,29951.836586,27935.333576,31275.440693,28628.232478,0.851093,48.954114,366.118232,548.934097,-0.053376,0.03171,91.829806
2021-04-16,Nickel,29906.0392,29956.8368,29853.3576,29907.8172,1871,0.01049,-0.015095,0.029535,0.315264,0.278444,0.307522,29993.284829,28022.769846,31249.414838,28737.154819,0.985416,45.096169,333.18122,505.783522,-0.03076,0.029976,96.053609
2021-04-19,Nickel,29731.04,29945.5243,29365.0904,29656.5722,2105,-0.008436,-0.02407,0.023391,0.315321,0.28028,0.308406,30025.934871,28104.960152,31203.650854,28848.218888,0.830208,49.344118,283.536595,461.334136,-0.024872,0.023667,-75.19577
2021-04-20,Nickel,30319.5527,30387.2492,30129.104,30273.6181,5197,0.020593,-0.004698,0.046026,0.36479,0.287932,0.309942,30090.782,28192.415059,31155.38336,29026.18064,1.131859,47.111245,290.633082,427.193925,-0.004498,0.047101,181.879355
2021-04-21,Nickel,29921.6212,30185.9415,29803.6521,29860.4902,874,-0.01374,0.019083,0.030297,0.227954,0.293179,0.31178,30133.215529,28272.534059,31073.914539,29192.516518,0.882859,35.892444,259.924878,393.740116,5.2e-05,0.03076,-118.521655
2021-04-22,Nickel,30143.0916,30383.2211,30077.3187,30135.9325,749,0.009182,0.018088,0.010545,0.226308,0.277403,0.307464,30148.269243,28345.351446,31077.956841,29218.581645,1.006314,42.557282,254.876242,365.967341,0.009078,0.010601,80.813091
2021-04-23,Nickel,30161.8987,30196.4523,29931.0042,30150.1768,11189,0.000473,0.008071,0.00404,0.218172,0.276403,0.307379,30154.057429,28415.653687,31082.128596,29225.986262,0.984743,47.023102,249.152483,342.604369,-0.006999,0.004048,1.357188
2021-04-26,Nickel,31296.6878,31385.6547,31238.1011,31320.0121,4105,0.038066,0.054573,0.052077,0.312571,0.302963,0.314775,30229.739333,28498.951106,31265.742208,29193.736458,1.591269,58.148515,335.148906,341.113277,0.030974,0.053457,352.238431
2021-04-27,Nickel,30306.6792,30529.285,30019.6245,30369.1121,726,-0.030831,0.003149,-0.004173,0.410209,0.311832,0.318784,30223.691729,28575.231071,31254.634231,29192.749226,1.026422,54.26513,322.85039,337.460699,-0.001547,-0.004164,-281.067784
2021-04-28,Nickel,29543.5791,29580.292,29253.4419,29504.2981,965,-0.02889,-0.012,-0.00757,0.455268,0.315504,0.324452,30213.016295,28640.628587,31269.814637,29156.217954,0.507181,47.364497,240.547583,318.078076,0.007108,-0.007541,-251.942903
2021-04-29,Nickel,30674.9151,30778.1531,30532.6073,30619.5842,1306,0.037104,0.015922,0.001393,0.536013,0.327022,0.326905,30215.045738,28733.684025,31274.938688,29155.152788,1.145408,51.722402,262.292735,306.921008,0.034594,0.001394,331.209058
2021-04-30,Nickel,30397.01,30550.9111,30286.2296,30407.9887,1595,-0.006934,0.008515,-0.027778,0.540931,0.317581,0.323445,30174.259529,28811.952584,31124.817906,29223.701152,0.993869,50.189016,259.461031,297.429012,0.016724,-0.027396,-61.794955
2021-05-03,Nickel,30034.366,30235.4048,29670.5027,29947.9303,3647,-0.015245,-0.044797,-0.029903,0.437705,0.318659,0.324662,30130.971181,28886.398713,31032.477107,29229.465255,0.686605,47.100868,217.585823,281.460375,0.009824,-0.02946,-128.334646
2021-05-04,Nickel,30241.2153,30483.9185,29964.9186,30197.1487,596,0.008287,-0.005679,-0.007122,0.401131,0.316652,0.324849,30120.692862,28964.020383,31013.57461,29227.811114,0.830387,56.253552,202.178671,265.604034,-0.002526,-0.007097,75.474464
2021-05-05,Nickel,30563.6127,30705.2256,30392.7851,30533.697,3679,0.011083,0.034295,0.004046,0.318826,0.319119,0.317714,30126.564495,29031.74323,31029.017985,29224.111006,1.030815,56.476328,214.650669,255.413361,0.022545,0.004055,106.476772
2021-05-06,Nickel,30335.8202,30467.6196,30274.2814,30353.0763,504,-0.005933,-0.008742,0.016414,0.176046,0.312903,0.317752,30150.09561,29098.914848,31049.001511,29251.189708,0.884627,53.131225,207.567526,245.844194,0.007205,0.01655,-58.688902
2021-05-07,Nickel,30148.9968,30305.3401,30059.7409,30198.6526,2037,-0.005101,-0.006908,0.011116,0.173099,0.313565,0.313525,30165.992081,29173.548932,31055.467418,29276.516744,0.761005,53.864737,187.333914,234.142138,0.001608,0.011178,-53.343748
2021-05-10,Nickel,31333.1813,31442.4782,31255.722,31297.6896,2291,0.035747,0.044084,0.03033,0.268216,0.332419,0.320152,30210.515576,29261.69077,31226.020324,29195.010828,1.566259,56.831559,257.018976,238.717505,-0.000713,0.030794,333.679853
2021-05-11,Nickel,31810.7143,32013.1863,31739.1849,31837.2716,2484,0.017093,0.05289,0.046884,0.274337,0.336769,0.321252,30279.954229,29358.819989,31518.737598,29041.170859,1.968855,62.968273,351.730122,261.320029,0.048344,0.048001,160.901527
2021-05-12,Nickel,30585.3273,30635.9331,30327.0316,30594.34,946,-0.039823,0.001984,0.005841,0.450141,0.36698,0.332079,30288.438705,29439.102852,31533.564741,29043.312668,0.98804,52.668544,322.774453,273.610914,0.036945,0.005858,-367.616386
2021-05-13,Nickel,30190.5118,30503.4192,30127.1743,30201.4848,3624,-0.012924,-0.005007,0.030438,0.458984,0.344245,0.323853,30331.553867,29495.774735,31492.192929,29170.914804,0.632214,50.286071,265.071169,271.902965,-0.013655,0.030906,-125.242301
2021-05-14,Nickel,30914.0098,31003.4892,30736.4819,30874.802,2345,0.022049,0.022143,0.04231,0.483522,0.350439,0.325582,30392.461671,29557.534627,31524.822381,29260.100962,1.217268,47.37221,270.553203,271.633012,0.015352,0.043218,198.128993
2021-05-17,Nickel,30856.3871,31114.6828,30690.1709,30845.6376,355,-0.000945,-0.014549,0.030875,0.396051,0.349191,0.319626,30437.119786,29604.572524,31563.15804,29311.081531,1.15715,53.156027,269.438511,271.194112,0.029976,0.031357,-7.846896
2021-05-18,Nickel,31112.507,31214.3681,30814.49,31109.3286,4421,0.008512,-0.02313,0.047824,0.372747,0.348067,0.318832,30506.298662,29660.76243,31609.19674,29403.400584,1.370725,61.549758,286.529833,274.261256,0.030207,0.048986,77.471511
2021-05-19,Nickel,31887.6431,32087.0205,31741.2148,31813.4329,723,0.022381,0.039074,0.049612,0.241025,0.349305,0.321449,30579.623176,29727.08714,31814.40853,29344.837822,1.970635,59.131266,352.823036,289.973612,0.041912,0.050863,213.580853
2021-05-20,Nickel,32048.1416,32111.2439,31948.834,32008.4277,1126,0.006111,0.058108,0.069463,0.163141,0.34451,0.321505,30681.905914,29796.560743,32018.17741,29345.634418,2.081581,62.272276,416.296521,315.238194,0.054537,0.071932,57.372726
2021-05-21,Nickel,31713.2051,31977.8225,31453.4629,31661.0192,3781,-0.010913,0.025146,0.049368,0.195106,0.347215,0.322415,30754.52909,29857.247462,32131.331674,29377.726507,1.704756,63.367013,433.568841,338.904323,0.048425,0.050607,-96.529502
2021-05-24,Nickel,31287.0201,31326.5508,31187.9635,31276.8766,1590,-0.012207,0.013884,0.036688,0.230079,0.350839,0.320657,30808.181462,29920.530675,32173.837486,29442.525438,1.328938,58.251241,411.516476,353.426754,-0.000665,0.03737,-114.217926
2021-05-25,Nickel,31233.342,31340.913,30990.2324,31181.602,2740,-0.003051,0.002321,-0.004429,0.226536,0.325181,0.313529,30801.590505,29966.618335,32158.17754,29445.003469,1.202038,55.14084,381.949082,359.13122,-0.020594,-0.004419,-34.884304
2021-05-26,Nickel,30426.0756,30577.8926,30298.0007,30395.0579,1238,-0.025548,-0.045609,0.000854,0.186388,0.319376,0.317057,30802.826019,29993.767651,32157.805064,29447.846974,0.401821,50.303885,291.686791,345.642334,-0.006514,0.000854,-239.064261
2021-05-27,Nickel,30877.999,31233.7411,30817.464,30940.727,2508,0.017793,-0.033926,0.047537,0.253065,0.306787,0.315189,30871.227395,30039.718432,32088.965402,29653.489388,0.925157,55.083595,261.173564,328.74858,0.024477,0.048685,169.492676
2021-05-28,Nickel,30154.8665,30405.44,29980.6731,30158.7821,852,-0.025597,-0.04861,-0.015164,0.287309,0.293676,0.305499,30849.284438,30051.493508,32102.166867,29596.402009,0.110524,41.843535,171.913482,297.38156,-0.023191,-0.015049,-234.551046
2021-05-31,Nickel,30822.5597,31120.0544,30582.2572,30850.9892,3233,0.022693,-0.01371,0.014463,0.364699,0.303547,0.306988,30870.3797,30081.395446,32106.865662,29633.893738,0.796856,43.087693,155.240041,268.953257,0.000173,0.014569,204.183941
2021-06-01,Nickel,31360.2278,31574.0062,31185.4519,31299.2348,307,0.014425,0.003765,0.044133,0.384341,0.301315,0.297404,30934.727533,30135.782094,32108.655807,29760.79926,1.243789,55.55949,176.165171,250.395639,0.006104,0.045122,134.295469
2021-06-02,Nickel,31161.3239,31424.7524,31030.7449,31163.8139,1931,-0.004336,0.024978,0.03151,0.316385,0.301223,0.297568,30980.75921,30185.623313,32108.101107,29853.417312,1.081834,57.91112,179.749116,236.266335,-0.02042,0.032012,-33.792259
2021-06-03,Nickel,30974.7014,31285.8153,30696.0897,30994.9327,2046,-0.005434,0.00175,0.014993,0.299726,0.300034,0.297908,31002.722814,30231.974276,32111.298895,29894.146733,0.878596,51.076885,167.036623,222.420392,-0.031663,0.015106,-49.436467
2021-06-04,Nickel,30449.3866,30684.9264,30349.9095,30457.3556,3102,-0.017496,0.009851,0.00343,0.258183,0.305879,0.296463,31007.688495,30258.536922,32104.918792,29910.458198,0.23425,46.810095,112.289497,200.394213,-0.038017,0.003436,-164.231804
2021-06-07,Nickel,29409.2663,29555.51,29211.8536,29424.0042,4690,-0.034517,-0.047358,-0.025986,0.286772,0.328402,0.300316,30970.800476,30280.117457,32223.358918,29718.242035,-1.059043,37.708709,-14.315792,157.452212,-0.059241,-0.025652,-316.274511
2021-06-08,Nickel,29760.8309,29891.3556,29545.363,29700.6877,2706,0.009359,-0.052423,-0.052374,0.261304,0.302671,0.295185,30894.752767,30292.808273,32253.384054,29536.121479,-0.747149,33.56696,-91.273209,107.707128,-0.047493,-0.051026,77.81398
2021-06-09,Nickel,29789.2156,30088.2541,29654.0717,29877.134,5246,0.005923,-0.042164,-0.063544,0.285539,0.295962,0.293651,30801.412881,30300.778321,32157.410083,29445.415679,-0.539247,33.374717,-136.451843,58.875334,-0.01704,-0.061567,48.339193
2021-06-10,Nickel,29349.6216,29539.7318,29232.2736,29277.2296,750,-0.020283,-0.057014,-0.044005,0.295017,0.272133,0.295208,30738.693338,30305.58731,32248.083214,29229.303462,-1.321348,32.109841,-218.148824,3.470502,-0.053764,-0.043051,-185.767637
2021-06-11,Nickel,29697.4788,29986.7942,29419.3998,29657.5807,2020,0.012908,-0.02661,-0.018173,0.332086,0.273889,0.296246,30712.793143,30317.622481,32278.514273,29147.072012,-0.866359,37.840388,-249.329005,-47.089399,-0.016619,-0.018009,104.646129
2021-06-14,Nickel,29423.7723,29772.4484,29392.6362,29504.413,2961,-0.005178,0.002729,-0.045401,0.213869,0.261129,0.29604,30647.536524,30330.611594,32296.895311,28998.177737,-1.116089,37.514216,-283.135071,-94.298534,-0.043648,-0.044385,-49.25483
2021-06-15,Nickel,30043.4972,30376.4555,29774.8967,30108.4274,2871,0.020265,0.013635,-0.02419,0.252676,0.272466,0.29778,30612.431276,30347.611963,32275.406724,28949.455828,-0.331207,47.806578,-258.211211,-127.081069,-0.038046,-0.0239,178.258295
2021-06-16,Nickel,28854.4373,29187.1093,28757.0228,28900.911,1006,-0.040932,-0.03322,-0.073635,0.394492,0.302544,0.309105,30507.268533,30346.500689,32311.573838,28702.963229,-1.995667,35.82617,-332.067486,-168.078352,-0.072613,-0.070989,-359.37077
2021-06-17,Nickel,28199.4241,28353.4587,28003.5805,28167.9691,2056,-0.025688,-0.038625,-0.121703,0.407902,0.296482,0.313317,30333.675019,30334.693398,32304.005741,28363.344297,-2.875167,36.07182,-444.616144,-223.385911,-0.091207,-0.114589,-206.870048
2021-06-18,Nickel,27817.2393,28036.2563,27658.7334,27814.3477,1127,-0.012633,-0.064166,-0.140447,0.364503,0.294099,0.314225,30133.956924,30316.359456,32237.078209,28030.835639,-3.127615,27.698395,-555.937556,-289.89624,-0.086777,-0.13103,-100.86213
2021-06-21,Nickel,28524.9179,28571.5217,28419.0913,28529.8181,771,0.025398,-0.03359,-0.104136,0.457682,0.313767,0.312949,29984.85211,30295.883481,32077.222092,27892.482127,-2.130675,30.429113,-579.745153,-347.866022,-0.03039,-0.098898,221.262821
2021-06-22,Nickel,28253.9088,28453.4604,28033.4671,28320.0894,665,-0.007378,-0.061234,-0.099308,0.39243,0.312806,0.312834,29844.052719,30268.76387,31968.945868,27719.15957,-2.252991,30.112858,-608.521542,-399.997126,-0.046484,-0.094536,-60.230468
2021-06-23,Nickel,28284.0583,28532.7759,28158.1828,28365.2887,1210,0.001595,-0.018707,-0.094662,0.302398,0.313533,0.31233,29709.942562,30247.0908,31835.777137,27584.107987,-2.102091,31.286267,-620.526785,-444.103058,-0.050602,-0.09032,10.343605
2021-06-24,Nickel,28895.4629,29178.8338,28825.4132,28870.9445,555,0.01767,0.02465,-0.051444,0.257481,0.312732,0.310068,29637.365733,30221.294494,31769.02155,27505.709917,-1.481969,38.658857,-582.523857,-471.787218,-0.013877,-0.050143,151.81034
2021-06-25,Nickel,28885.8795,29045.489,28806.1826,28921.5969,1299,0.001753,0.039037,-0.067485,0.211873,0.304477,0.306035,29541.216681,30208.48679,31607.092746,27475.340616,-1.393027,45.82118,-542.070388,-485.843852,-0.024816,-0.065258,17.34501
2021-06-28,Nickel,27724.8866,27922.0537,27577.5744,27752.9431,1022,-0.041247,-0.027608,-0.083134,0.347895,0.323222,0.311122,29426.652919,30163.661032,31612.065144,27241.240694,-2.477987,35.892705,-597.424578,-508.159997,-0.059363,-0.079772,-345.924394
2021-06-29,Nickel,27657.2658,27871.4818,27361.035,27586.2347,931,-0.006025,-0.026255,-0.111852,0.347572,0.308353,0.307457,29271.188419,30105.275883,31495.193137,27047.183701,-2.481385,33.383835,-647.283664,-535.98473,-0.08377,-0.105823,-41.927623
2021-06-30,Nickel,28962.7868,29207.6177,28671.0521,28878.5811,800,0.045783,0.017934,-0.080493,0.507281,0.349986,0.321056,29155.919195,30073.872637,31180.425379,27131.413012,-1.16942,47.372482,-575.877438,-543.963272,-0.000773,-0.077339,390.878154
2021-07-01,Nickel,29111.4867,29440.5382,28855.9665,29156.9894,2597,0.009594,0.009859,-0.066563,0.496278,0.353047,0.320571,29060.356124,30053.936065,30864.22464,27256.487607,-0.872825,46.655628,-491.160474,-533.402712,0.035112,-0.064396,83.552751
2021-07-02,Nickel,29127.679,29387.3006,28829.4012,29106.9229,1539,-0.001719,0.006387,-0.062848,0.496985,0.352981,0.320576,28970.450895,30033.246068,30542.681674,27398.220116,-0.896342,47.307337,-423.183423,-511.358854,0.046472,-0.060913,-25.796225
2021-07-05,Nickel,29391.8121,29604.2358,29187.7671,29411.9882,3868,0.010426,0.05806,-0.034925,0.323575,0.351776,0.31931,28920.671495,30026.151867,30355.354731,27485.988259,-0.59271,45.083057,-340.766753,-477.240434,0.030921,-0.034322,83.511584
2021-07-06,Nickel,29066.0678,29149.84,28745.0513,28990.7219,756,-0.014427,0.049659,-0.014835,0.356271,0.3346,0.320565,28900.039005,30012.277187,30316.669055,27483.408955,-0.978303,50.713262,-305.917196,-442.975787,0.02368,-0.014725,-126.196852
2021-07-07,Nickel,28933.5282,29179.4333,28818.7249,28939.8832,1018,-0.001755,0.002121,-0.02595,0.161503,0.332596,0.318704,28863.810219,29989.692854,30232.54611,27495.074328,-0.998043,56.875293,-279.182684,-410.217166,0.020257,-0.025616,-19.724309
2021-07-08,Nickel,28703.6488,28872.4075,28523.4643,28734.0244,1430,-0.007139,-0.014613,-0.039011,0.144432,0.332131,0.318946,28809.376429,29963.581179,30097.397017,27521.35584,-1.157325,58.412828,-271.477057,-382.469144,-0.004742,-0.03826,-61.211437
2021-07-09,Nickel,28380.7049,28615.3881,28342.2957,28447.7929,1181,-0.010011,-0.022905,-0.028739,0.151884,0.326814,0.319436,28769.879443,29932.337162,30048.478754,27491.280132,-1.377485,49.185722,-285.179411,-363.011198,-0.016382,-0.02833,-93.163178
2021-07-12,Nickel,27613.9447,27773.197,27394.639,27654.8421,720,-0.02827,-0.061602,-0.069917,0.159265,0.335172,0.315657,28674.510938,29906.285983,29973.616596,27375.40528,-2.023551,44.081327,-355.920301,-361.593018,-0.003535,-0.067529,-244.429891
2021-07-13,Nickel,27306.4731,27534.9195,27256.8377,27364.9371,782,-0.010538,-0.057713,-0.075277,0.158415,0.336058,0.315417,28572.631133,29870.876443,29932.532187,27212.73008,-2.165397,41.471283,-430.414328,-375.35728,-0.008022,-0.072514,-90.83403
2021-07-14,Nickel,27124.8257,27285.4913,26948.4625,27186.3252,1142,-0.006548,-0.062507,-0.102091,0.142626,0.324726,0.314681,28433.48341,29827.678157,29729.880299,27137.08652,-2.190818,34.789167,-498.12183,-399.91019,-0.058599,-0.097053,-49.451834
2021-07-15,Nickel,26904.1614,27007.4548,26676.11,26891.2986,1938,-0.010911,-0.066279,-0.07207,0.136053,0.298285,0.314941,28337.787581,29783.784925,29777.979123,26897.596039,-2.293729,32.442754,-569.027301,-433.733612,-0.077707,-0.069535,-89.316511
2021-07-16,Nickel,26960.9288,27026.07,26857.4398,26886.4422,3483,-0.000181,-0.056448,-0.046563,0.16553,0.287186,0.311728,28276.76249,29730.020229,29849.665424,26703.859557,-2.168956,40.618509,-618.482785,-470.683447,-0.076287,-0.045496,-7.594008
2021-07-19,Nickel,27185.6857,27249.8424,26992.8302,27115.2053,4855,0.008472,-0.019706,-0.025457,0.129731,0.286847,0.311459,28243.469995,29686.444278,29885.555843,26601.384147,-1.902333,44.967845,-631.932813,-502.93332,-0.07809,-0.025136,75.098125
2021-07-20,Nickel,26530.4237,26767.7054,26275.3699,26506.5747,437,-0.022702,-0.03187,-0.073557,0.185466,0.278908,0.313523,28147.125071,29628.835424,29948.353011,26345.897131,-2.217021,20.323803,-683.8208,-539.110816,-0.085688,-0.070917,-177.984106
2021-07-21,Nickel,27355.9056,27627.4358,27147.4408,27405.1128,1835,0.033337,0.008015,-0.032842,0.337192,0.306114,0.321383,28103.554757,29585.262979,29931.280677,26275.828837,-1.520167,31.026373,-645.002699,-560.289193,-0.053033,-0.032308,273.705273
2021-07-22,Nickel,26768.5774,26819.8042,26680.5746,26753.7696,1189,-0.024054,-0.005127,-0.058491,0.378323,0.315529,0.314222,28026.815752,29512.78294,29941.634759,26111.996746,-1.889457,27.451087,-659.1982,-580.070994,-0.068917,-0.056813,-198.16453
2021-07-23,Nickel,26618.692,26913.1189,26589.8847,26685.7557,3856,-0.002545,-0.007492,-0.078706,0.378363,0.306664,0.308904,27922.759143,29454.316965,29881.900001,25963.618284,-1.84742,22.632776,-668.233412,-597.703478,-0.061939,-0.075688,-21.71475
2021-07-26,Nickel,26853.4681,27102.5409,26713.4105,26921.8553,5575,0.008808,-0.007156,-0.07165,0.378928,0.309221,0.304765,27827.533352,29413.32581,29777.141989,25877.924716,-1.626113,28.42984,-648.862929,-607.935368,-0.026505,-0.069144,69.921255
2021-07-27,Nickel,26842.7464,27053.443,26605.6972,26923.0788,2581,4.5e-05,0.015591,-0.030358,0.329697,0.276964,0.29455,27788.016005,29354.651121,29777.214309,25798.8177,-1.562887,28.752825,-626.194575,-611.587209,-0.016147,-0.029902,-1.013413
2021-07-28,Nickel,27200.2915,27283.9808,27050.6959,27161.4289,854,0.008814,-0.008932,-0.015519,0.21363,0.278638,0.29517,27767.787157,29303.118425,29774.169566,25761.404748,-1.360641,33.545245,-582.284665,-605.7267,-0.000916,-0.015399,67.249825
2021-07-29,Nickel,26663.6383,26819.9053,26445.921,26682.9562,621,-0.017773,-0.00265,-0.079075,0.173212,0.227158,0.295681,27663.23359,29251.29344,29655.282107,25671.185074,-1.599329,32.247909,-579.415353,-600.464431,-0.007748,-0.07603,-148.919357
2021-07-30,Nickel,27148.3766,27466.0138,27069.5376,27200.4731,784,0.019209,0.019104,-0.06946,0.219843,0.236531,0.297998,27570.066148,29203.72716,29448.461404,25691.670891,-1.235266,45.161502,-529.280893,-586.227723,0.01168,-0.067103,150.211359
2021-08-02,Nickel,28345.7615,28520.3514,28156.2072,28393.3925,2729,0.042922,0.053218,-0.02482,0.35836,0.285742,0.31009,27536.08851,29169.754073,29321.223643,25750.953376,-0.480477,59.185318,-388.808406,-546.74386,0.047139,-0.024514,358.860055
2021-08-03,Nickel,27473.2321,27528.5173,27390.3075,27447.0681,4002,-0.033897,0.019275,-0.069143,0.48147,0.303739,0.316812,27442.520886,29123.626959,29007.040575,25878.001196,-1.033029,52.047908,-349.811014,-507.357291,0.035482,-0.066807,-275.97497
2021-08-04,Nickel,26855.5943,26952.6226,26721.4703,26908.8503,2595,-0.019804,-0.009343,-0.074521,0.505182,0.306779,0.318832,27343.384143,29071.407875,28751.936396,25934.83189,-1.318122,50.132781,-358.205805,-477.526993,-0.018108,-0.071812,-161.924414
2021-08-05,Nickel,26382.0858,26624.6503,26297.6589,26349.1038,877,-0.021021,-0.012591,-0.093786,0.512103,0.312564,0.311774,27220.013695,28992.858894,28488.103265,25951.924125,-1.601539,46.249816,-405.352945,-463.092184,-0.015126,-0.089523,-169.165327
2021-08-06,Nickel,26093.9039,26280.1628,25983.01,26145.803,2023,-0.007746,-0.039546,-0.094393,0.474421,0.312637,0.309302,27096.765057,28902.518122,28244.193593,25949.336521,-1.67244,43.21023,-453.889909,-461.251729,-0.020234,-0.090075,-62.336941
2021-08-09,Nickel,25749.2143,25987.278,25516.9353,25767.0156,4333,-0.014593,-0.097061,-0.098975,0.153064,0.314055,0.301144,26969.108995,28825.893925,28081.197224,25857.020766,-1.82044,44.647744,-516.961568,-472.393697,-0.042896,-0.094235,-121.885836
2021-08-10,Nickel,25561.8083,25665.0595,25500.903,25588.7314,1109,-0.006943,-0.070107,-0.077649,0.104171,0.302371,0.300558,26870.722771,28752.675617,28088.55993,25652.885613,-1.84011,35.32478,-574.707488,-492.856455,-0.049561,-0.074711,-62.527744
2021-08-11,Nickel,25605.9178,25797.0839,25454.8051,25666.8104,3139,0.003047,-0.047257,-0.064064,0.143245,0.302161,0.296592,26789.859595,28670.009084,28092.432281,25487.28691,-1.725163,40.321513,-607.17212,-515.719588,-0.055027,-0.062055,16.875777
